latitude,longitude,hour,weekday
12.9618629,77.5989399,4,Saturday
12.9578226,77.7010391,8,Thursday
12.9712816,77.5961205,9,Sunday
12.9337889,77.6910399,3,Thursday
13.0087693,77.6961465,7,Wednesday
12.9271824,77.5862956,8,Tuesday
12.9975452,77.5482159,11,Friday
12.9800335,77.609678,6,Saturday
12.9796723,77.5750507,6,Saturday
13.0092965,77.5711325,0,Thursday
12.9785383,77.64225,7,Tuesday
12.9791547,77.5777799,6,Monday
12.9654851,77.5849527,4,Sunday
12.9965183,77.6120704,12,Saturday
12.9621478,77.5971039,3,Thursday
12.906259,77.6982524,5,Sunday
12.9124755,77.6342195,14,Monday
12.9128451,77.6803505,9,Saturday
12.9729169,77.6201698,8,Sunday
12.9790136,77.6952569,6,Friday
13.0713783,77.5882133,10,Friday
12.9331694,77.5836405,11,Wednesday
12.9717053,77.6581282,13,Friday
12.9686084,77.5373266,5,Sunday
13.1873303,77.6802116,11,Thursday
12.9731584,77.5779566,6,Sunday
12.9353736,77.517897,4,Friday
12.9648919,77.5840277,8,Saturday
13.0084596,77.6953136,0,Thursday
12.917646,77.5734135,10,Tuesday
13.0438229,77.5111873,6,Thursday
12.9724598,77.6070973,10,Monday
12.9542394,77.5852872,3,Wednesday
13.0595317,77.5875935,12,Saturday
12.9681248,77.59217,23,Sunday
13.0012903,77.5692971,8,Tuesday
12.9790598,77.5810616,0,Saturday
13.0354604,77.5891344,9,Wednesday
12.9806707,77.5746786,6,Saturday
12.9760788,77.5784047,10,Tuesday
12.9734384,77.5509885,7,Monday
12.8840413,77.6414445,3,Thursday
12.9286053,77.5855219,6,Sunday
12.9731015,77.5808603,9,Wednesday
12.9735211,77.5512775,6,Thursday
12.964864,77.5389794,3,Sunday
13.072017,77.6057337,11,Wednesday
12.9843367,77.6034133,3,Sunday
12.9179374,77.571599,4,Sunday
12.9772567,77.5707686,10,Sunday
12.9318115,77.6324137,8,Saturday
12.9974865,77.5481161,7,Saturday
12.9801085,77.538218,10,Tuesday
12.9560961,77.577443,4,Thursday
12.9831203,77.6102948,8,Monday
13.008115,77.69546,10,Sunday
13.0711265,77.5879067,11,Sunday
12.9940849,77.6636496,15,Monday
13.0059939,77.6863136,1,Thursday
12.9649683,77.5803133,7,Wednesday
12.9840614,77.5784527,12,Friday
12.9810196,77.6102561,11,Sunday
12.9814427,77.6062795,10,Sunday
12.9753267,77.57643,13,Monday
12.9637708,77.583998,6,Saturday
12.9582377,77.5864204,3,Thursday
13.0058131,77.6859533,1,Thursday
12.9637316,77.5772649,10,Wednesday
12.9744059,77.5742934,1,Friday
12.9285708,77.5855791,11,Friday
13.0081476,77.6955133,11,Saturday
13.0684033,77.5843483,11,Saturday
13.0279151,77.5744648,7,Thursday
12.9322514,77.6318552,2,Wednesday
13.1838755,77.6861838,5,Friday
12.9822244,77.6065207,11,Sunday
12.9873738,77.7357315,4,Friday
12.973828,77.5791016,8,Saturday
12.9716083,77.5465967,4,Wednesday
12.9678045,77.574587,3,Sunday
12.971264,77.5976797,9,Thursday
12.9925967,77.5584733,11,Friday
13.0345456,77.5569645,4,Friday
12.9244665,77.6500444,10,Wednesday
12.9643021,77.5764336,1,Tuesday
12.9645905,77.5765098,1,Saturday
13.070478,77.5877627,11,Sunday
13.1841,77.679595,14,Tuesday
13.0116629,77.5520993,12,Thursday
12.9841329,77.6036835,5,Tuesday
12.9306405,77.6854419,6,Wednesday
12.9965203,77.6697795,11,Tuesday
12.9608472,77.5279533,5,Sunday
12.9640099,77.5770811,23,Tuesday
12.9997315,77.625365,10,Saturday
13.0712017,77.5880833,11,Saturday
12.9371132,77.6932043,5,Thursday
12.9543677,77.5931683,8,Thursday
12.964582,77.5394943,10,Saturday
12.9922015,77.5885298,2,Friday
12.9308847,77.6067217,2,Wednesday
13.0088699,77.5553785,5,Wednesday
12.9982756,77.5530761,12,Monday
13.071475,77.5880667,9,Wednesday
12.9733396,77.6156577,10,Sunday
12.9388049,77.5783364,5,Tuesday
13.0085616,77.5709388,8,Saturday
12.9770542,77.5771013,5,Friday
12.9771435,77.5764478,11,Tuesday
12.9772819,77.5713484,16,Saturday
12.9949087,77.5517961,3,Friday
12.9649654,77.5841551,11,Tuesday
13.0474233,77.5763221,11,Friday
13.0354508,77.5890631,14,Tuesday
12.9794425,77.6070796,7,Saturday
12.9954361,77.5714902,11,Friday
12.9842055,77.6035382,12,Monday
13.0278931,77.5739441,10,Tuesday
13.0091402,77.6930603,9,Wednesday
13.0086518,77.5431423,10,Saturday
12.9336637,77.6908778,5,Saturday
12.992628,77.5687104,5,Sunday
12.9777904,77.5707666,8,Saturday
12.8418507,77.6454105,12,Sunday
12.9565099,77.5858206,3,Tuesday
12.9758853,77.580632,14,Saturday
12.9875272,77.5911277,7,Tuesday
12.9767193,77.5791326,0,Wednesday
12.9615364,77.5990867,11,Thursday
12.9778857,77.5754447,10,Monday
12.9170612,77.5786857,2,Wednesday
12.9123946,77.6331097,7,Sunday
12.9810565,77.6101609,13,Wednesday
12.9115879,77.6262763,2,Thursday
12.9644833,77.575421,0,Tuesday
13.1840366,77.6797847,5,Sunday
12.9628804,77.5901116,4,Sunday
13.121452,77.6202875,3,Friday
12.9662707,77.5769058,7,Wednesday
12.9976448,77.5443648,5,Wednesday
12.9745575,77.6076771,7,Monday
13.099157279859012,77.59726913548812,10,Friday
12.9435063,77.5854315,7,Saturday
13.0090865,77.5559633,9,Wednesday
12.9874183,77.5556707,3,Thursday
12.9199006,77.5808559,4,Thursday
13.1915034,77.6810072,10,Wednesday
12.967077,77.5781824,5,Friday
12.9800968,77.7273316,8,Thursday
12.9661212,77.577759,5,Tuesday
12.959838,77.5775239,11,Sunday
12.9326133,77.6887467,11,Wednesday
12.9645393,77.5839515,5,Tuesday
13.1843704,77.679757,4,Sunday
12.9783696,77.5507267,7,Monday
13.0119757,77.5542812,9,Sunday
12.938821,77.6967991,10,Thursday
12.9662157,77.5347851,11,Sunday
12.9161899,77.673228,7,Sunday
12.9179569,77.5969442,2,Sunday
13.0019102,77.5707031,11,Monday
12.9333122,77.6913591,8,Wednesday
12.9338112,77.691069,4,Saturday
13.0944417,77.594535,5,Saturday
12.982962,77.6107646,12,Thursday
12.9757562,77.5606777,10,Sunday
12.9992349,77.548667,7,Tuesday
12.8890614,77.6713521,3,Monday
12.9514198,77.7174932,13,Friday
12.9829963,77.6107864,11,Sunday
12.9877648,77.6127339,7,Wednesday
12.9709686,77.6180097,3,Friday
12.9821466,77.6104874,10,Wednesday
12.9797295,77.576971,0,Friday
12.9642169,77.5554427,2,Friday
13.0125888,77.5547354,11,Thursday
12.9993467,77.55066,5,Tuesday
12.9928813,77.7166715,4,Saturday
12.9705436,77.5759866,8,Thursday
12.9741791,77.6076578,8,Monday
12.9806355,77.607505,13,Tuesday
13.098995,77.5974156,11,Friday
13.071389,77.5880665,11,Friday
12.9782251,77.5809706,6,Tuesday
13.0396116,77.5897803,9,Friday
12.9795053,77.6072301,11,Thursday
13.0087318,77.5551479,10,Wednesday
13.0835366,77.6372593,4,Tuesday
13.0023567,77.55034,5,Tuesday
12.9806454,77.572752,2,Friday
13.027893,77.5733007,3,Wednesday
12.9768725,77.5893615,10,Sunday
12.967175,77.5884483,7,Saturday
12.9597373,77.6489479,11,Thursday
12.9814843,77.6083699,10,Monday
13.0005033,77.5503794,0,Thursday
13.0465632,77.7500395,0,Thursday
12.906942,77.6286277,14,Friday
12.9521945,77.5407463,12,Sunday
13.0719017,77.5884433,4,Saturday
12.9989483,77.5410017,8,Tuesday
12.9841965,77.6035539,9,Wednesday
13.0712926,77.5879602,12,Tuesday
12.9506381,77.7176866,0,Wednesday
12.9809624,77.60764,9,Friday
12.994355,77.5893815,3,Sunday
13.0461705,77.7503408,11,Monday
12.9767166,77.5774726,11,Sunday
12.9761838,77.5757084,3,Saturday
13.0332711,77.5720347,3,Saturday
12.9594319,77.5758569,8,Tuesday
12.9784237,77.5733451,11,Sunday
12.9824081,77.5985272,10,Saturday
12.9617469,77.5842122,8,Wednesday
12.9218294,77.6652797,11,Friday
12.9791211,77.5778336,3,Sunday
12.9757547,77.5758522,14,Saturday
12.9640013,77.5837231,8,Wednesday
12.973218,77.5774747,10,Sunday
12.9809767,77.6076821,11,Wednesday
12.9510516,77.6999357,8,Wednesday
13.0103403,77.5498683,5,Monday
12.9839813,77.6036935,2,Saturday
12.9646566,77.5393411,10,Saturday
12.9778202,77.5753996,7,Saturday
12.9580891,77.5712701,9,Wednesday
12.9766621,77.5797472,4,Saturday
12.9603497,77.6432109,10,Thursday
12.93367,77.6203733,7,Thursday
13.0074466,77.554553,6,Wednesday
12.9609512,77.6493085,4,Saturday
12.982143,77.6064939,10,Wednesday
12.9341037,77.6903862,9,Wednesday
12.9358143,77.5181203,7,Wednesday
12.9735939,77.5505884,10,Sunday
12.9766316,77.5797253,10,Wednesday
12.981056,77.5983793,9,Thursday
12.9756079,77.5760648,12,Monday
12.9340757,77.6905929,9,Thursday
12.9728383,77.7114386,3,Wednesday
12.9735248,77.5512001,10,Thursday
12.89179,77.6381,3,Monday
13.0685054,77.5927292,10,Wednesday
12.9644024,77.5767631,4,Thursday
12.9279387,77.5809895,8,Thursday
13.0475133,77.5753675,3,Thursday
12.9323595,77.6916267,3,Friday
12.8972641,77.5711331,4,Thursday
13.0084765,77.6958207,12,Thursday
13.1840005,77.6795299,8,Friday
12.9642044,77.7179846,10,Thursday
13.0716222,77.593149,4,Wednesday
13.0182219,77.6540544,5,Sunday
12.9798108,77.5391302,3,Sunday
12.9662606,77.5353083,3,Sunday
12.9955946,77.6953394,11,Monday
12.925812,77.6192373,1,Thursday
13.0588217,77.5903533,11,Saturday
12.9735667,77.5510962,11,Sunday
12.9818835,77.606378,8,Sunday
12.9500762,77.699737,2,Saturday
12.9328492,77.6312173,10,Sunday
12.964765,77.7182965,4,Tuesday
12.9776211,77.5805169,9,Thursday
12.8990127,77.6754084,12,Thursday
12.9816283,77.6082887,12,Friday
13.0085255,77.5700373,4,Wednesday
12.9975765,77.5596067,3,Sunday
12.9600654,77.6453087,4,Saturday
12.9263987,77.6089379,11,Tuesday
12.9608927,77.5123567,13,Sunday
12.9773955,77.5744348,6,Saturday
13.0377443,77.5748838,10,Thursday
12.9645064,77.5771171,9,Wednesday
12.9643556,77.5532693,11,Sunday
12.9555134,77.5721953,4,Wednesday
12.9364183,77.6925993,3,Saturday
12.9760819,77.5816679,9,Saturday
12.92749379946184,77.68026933073997,1,Wednesday
12.9538325,77.5426556,6,Sunday
13.0106048,77.5501608,11,Tuesday
12.9631883,77.5894011,8,Friday
12.9725343,77.5813691,4,Wednesday
12.9778831,77.5794167,1,Friday
12.9421545,77.5718855,3,Friday
12.9960136,77.5714373,5,Wednesday
13.1842266,77.6798512,0,Tuesday
12.9995516,77.676287,3,Wednesday
12.987562,77.5744033,13,Monday
12.939445,77.5839217,14,Sunday
12.9741313,77.614827,4,Friday
12.9711337,77.5868877,8,Sunday
12.9124978,77.6352663,10,Sunday
12.9869476,77.7349836,4,Friday
12.9138992,77.6088465,12,Saturday
13.0567782,77.5468455,4,Tuesday
12.998992,77.5416859,7,Thursday
12.9645392,77.576381,11,Wednesday
13.0083807,77.6954051,6,Wednesday
13.0046875,77.5712332,6,Friday
12.956676,77.7150301,9,Saturday
13.0707443,77.587969,11,Thursday
12.9646819,77.5761039,8,Sunday
12.9771305,77.5767311,6,Sunday
13.015063,77.5552827,4,Friday
12.9758053,77.5758596,5,Wednesday
12.9130613,77.6255221,3,Wednesday
12.9685443,77.5373373,3,Friday
12.9926549,77.5582597,3,Friday
12.9745744,77.545261,9,Friday
12.9339027,77.6907243,8,Tuesday
12.9734505,77.5508584,11,Friday
12.9717918,77.5767194,6,Wednesday
12.937528,77.7014561,9,Tuesday
13.0124437,77.5544391,11,Thursday
12.9733152,77.61587,7,Thursday
13.008505,77.5706481,9,Monday
12.9056365,77.6300578,13,Saturday
13.0082144,77.6953852,11,Saturday
13.0083403,77.5546134,9,Sunday
12.9794821,77.60717,3,Sunday
12.9648559,77.5841526,5,Friday
12.9643019,77.5770063,3,Tuesday
12.9840474,77.6034482,8,Wednesday
12.9656059,77.5854058,9,Tuesday
12.9744849,77.5449951,9,Friday
12.9795433,77.6070508,12,Tuesday
12.9444233,77.6977028,5,Tuesday
12.9910202,77.5524716,4,Friday
12.993399,77.5889023,3,Saturday
12.9770724,77.5761276,4,Saturday
12.9702676,77.6462048,13,Sunday
12.9893704,77.59269,9,Wednesday
12.9719356,77.5468768,5,Friday
13.0238965,77.5849428,9,Thursday
12.9999569,77.6110254,12,Wednesday
13.0085083,77.5545514,8,Sunday
12.99795131705006,77.54383097466948,8,Tuesday
12.9645808,77.5397656,10,Thursday
12.983435,77.6094833,8,Monday
12.9770203,77.5800073,6,Saturday
13.0090833,77.5271983,11,Monday
13.1841725,77.6796084,12,Wednesday
12.9736773,77.5796749,9,Sunday
12.9818119,77.6123943,9,Sunday
12.9798105,77.5925982,10,Monday
12.9993278,77.5491477,7,Wednesday
13.0117417,77.5544842,6,Monday
12.9766167,77.5773178,9,Wednesday
13.0079994,77.6958361,8,Saturday
12.9842212,77.6030855,3,Wednesday
12.9772734,77.5707664,11,Tuesday
12.9788049,77.573279,1,Tuesday
13.0342283,77.62446,2,Sunday
12.9928364,77.5526508,3,Tuesday
12.9681306,77.5887234,2,Friday
12.9852843,77.5941841,5,Friday
12.9875083,77.5743649,3,Thursday
12.9640795,77.5767656,1,Wednesday
13.1922243,77.6472959,1,Monday
12.9337486,77.6909711,4,Saturday
12.8418233,77.64577,14,Sunday
12.968911,77.5825149,13,Sunday
12.9828916,77.6106605,8,Monday
12.9518782,77.5771689,12,Monday
13.0264236,77.6609448,3,Friday
12.893867,77.636782,2,Saturday
12.9975668,77.5496052,13,Sunday
12.9859604,77.5542476,5,Monday
13.0711627,77.5877637,10,Monday
13.0096946,77.5543383,6,Saturday
12.996454359153695,77.66880118839012,9,Wednesday
12.9776618,77.5776662,4,Tuesday
13.0549333,77.5076167,12,Sunday
12.9267831,77.5971434,3,Saturday
13.0279095,77.5420741,12,Wednesday
12.9262948,77.584789,8,Monday
12.9779259,77.5707729,6,Sunday
12.9822206,77.6059543,14,Sunday
13.0081366,77.6955254,1,Thursday
12.9796788,77.6072276,11,Friday
12.9975559,77.5482154,8,Tuesday
12.9767471,77.7183967,10,Saturday
12.986931,77.5743149,7,Tuesday
12.9800311,77.5879511,2,Thursday
13.0105976,77.6975527,14,Saturday
13.0052998,77.5541196,6,Thursday
12.9339241,77.6908504,5,Friday
12.9769423,77.579451,5,Monday
13.0969695,77.5996987,1,Wednesday
12.9975145,77.5475257,9,Thursday
13.0343939,77.5885691,5,Wednesday
13.0121574,77.5523359,8,Sunday
12.9774703,77.5757567,9,Friday
12.9783801,77.5734038,6,Saturday
12.9739353,77.5815889,10,Sunday
12.9637996,77.5839931,8,Thursday
12.982242,77.6105447,10,Monday
12.997924,77.5510628,7,Tuesday
12.894992,77.5990117,6,Wednesday
13.1861836,77.6798608,8,Wednesday
13.0931483,77.594195,12,Monday
12.939684,77.6954572,3,Friday
12.9979569,77.5656151,6,Thursday
12.9741808,77.6238671,12,Monday
12.9596881,77.7016071,7,Friday
13.0356345,77.589126,12,Saturday
12.9695644,77.5755173,9,Wednesday
12.9432333,77.5708983,3,Saturday
13.0355255,77.5891351,4,Thursday
12.9153629,77.5735776,5,Saturday
12.9730633,77.5791233,7,Saturday
13.0717909,77.5901033,10,Sunday
13.0702699,77.5869321,8,Monday
12.9775056,77.5804259,6,Tuesday
12.9766267,77.5800233,6,Friday
12.968598,77.6499586,6,Saturday
12.8807019,77.6447166,2,Saturday
12.9816681,77.6125556,11,Monday
12.9368949,77.7028078,9,Tuesday
12.9819156,77.6104256,8,Friday
12.9878335,77.552371,4,Wednesday
13.0082702,77.571227,5,Thursday
12.995162161454989,77.69619526012842,12,Sunday
13.0356415,77.5890381,3,Thursday
12.9744209,77.5454036,6,Friday
12.9994596,77.5693452,12,Monday
12.9803433,77.5791847,4,Monday
12.9855011,77.5529797,7,Sunday
12.9813878,77.6088727,8,Sunday
13.0055416,77.5685354,12,Thursday
12.983726,77.5775216,8,Wednesday
13.0469984,77.5004557,13,Monday
12.9649767,77.5777033,23,Monday
13.0712236,77.5875447,9,Wednesday
12.890043,77.6397887,0,Friday
13.0000785,77.610976,4,Tuesday
12.9816308,77.6080581,11,Sunday
12.9944544,77.607966,6,Thursday
13.0997925,77.5887895,11,Saturday
12.9697224,77.5756601,0,Monday
12.9482267,77.5592275,12,Monday
12.9775424,77.5742793,2,Wednesday
12.966928,77.5739984,4,Saturday
13.0585332,77.4664263,11,Thursday
12.9685598,77.5748887,8,Tuesday
12.9760881,77.5809148,10,Sunday
12.9212872,77.6673236,5,Wednesday
12.9736489,77.6143425,4,Saturday
13.050492,77.525464,3,Saturday
12.9446388,77.5720952,6,Saturday
12.9920946,77.5886905,6,Wednesday
12.997423,77.5478538,11,Sunday
13.0278444,77.5420996,11,Friday
12.9576067,77.5276567,2,Wednesday
12.928606,77.5825796,3,Friday
12.9822348,77.6068663,8,Tuesday
13.0067248,77.5788577,4,Thursday
12.9813485,77.5986125,9,Wednesday
12.9650283,77.7184117,8,Monday
12.964775,77.5390807,5,Thursday
13.0582725,77.5461949,2,Sunday
13.0538837,77.4839133,12,Thursday
12.9939599,77.5714576,7,Friday
12.9769915,77.5777973,8,Friday
12.9359852,77.61529,12,Saturday
12.9880671,77.5772681,8,Saturday
13.0003887,77.6780374,1,Wednesday
12.9747296,77.6078515,10,Sunday
12.8931597,77.6370653,2,Thursday
13.0219166,77.5632115,5,Thursday
13.0086784,77.5264607,4,Saturday
12.977735,77.57591,7,Saturday
12.9701892,77.7124101,3,Friday
12.9823733,77.6062416,7,Thursday
12.9511288,77.5953749,9,Thursday
12.9989586,77.5497715,2,Friday
12.9822599,77.6072417,7,Monday
12.9264551,77.5861104,6,Thursday
12.9663296,77.5778009,8,Tuesday
12.9595514,77.701671,9,Friday
13.0129387,77.5544908,11,Wednesday
12.9643289,77.5794564,11,Friday
12.9315499,77.6858296,14,Wednesday
12.9795851,77.6023253,5,Tuesday
13.006441,77.5933367,4,Friday
13.0152904,77.5547529,2,Sunday
12.9373355,77.6020367,4,Tuesday
12.9794555,77.6036028,4,Friday
12.975431,77.5762657,9,Friday
13.0063883,77.5710633,11,Sunday
12.9771773,77.5764706,8,Thursday
13.0083339,77.6939226,2,Monday
12.9642564,77.5839355,6,Wednesday
12.9727846,77.5791053,12,Wednesday
12.9684452,77.5749264,10,Saturday
12.9659228,77.5745622,1,Wednesday
12.9544752,77.5931303,9,Thursday
12.9834397,77.6134693,11,Tuesday
13.0071655,77.5710915,10,Wednesday
12.9284634,77.5806902,12,Wednesday
12.9854882,77.605273,11,Friday
12.9746798,77.5772956,7,Wednesday
12.9356234,77.6913689,8,Tuesday
13.0471781,77.5749464,3,Thursday
12.933522365010582,77.69094645841211,9,Thursday
12.924433829618206,77.61844072,3,Tuesday
13.0713235,77.5880768,9,Sunday
12.9787168,77.5750519,1,Thursday
13.0127485,77.6260125,4,Thursday
12.9646714,77.5761941,8,Friday
12.9775676,77.5794907,4,Friday
12.9710817,77.5968323,5,Saturday
12.9644391,77.5781763,1,Sunday
12.8990665,77.6753608,1,Friday
12.9814552,77.6087546,9,Thursday
12.932533,77.6313437,12,Monday
12.9739289,77.5783471,10,Thursday
12.9808475,77.6100118,6,Thursday
13.0080798,77.6953647,11,Monday
12.9788286,77.5412992,2,Thursday
13.0343711,77.5718036,5,Sunday
12.9809436,77.6102205,6,Sunday
12.9819725,77.6088242,6,Thursday
12.9333963,77.6910974,6,Tuesday
12.9457228,77.587057,2,Tuesday
12.9971824,77.5511882,7,Tuesday
12.9066817,77.63143,2,Thursday
12.9767742,77.5786882,8,Tuesday
12.9752047,77.6182467,4,Saturday
12.9898956,77.6015827,2,Wednesday
12.97962,77.574885,6,Saturday
12.9406338,77.5712464,3,Friday
12.9929858,77.5543614,3,Thursday
13.0707762,77.5877388,12,Monday
12.9997586,77.5496682,3,Thursday
12.9828709,77.6106394,8,Sunday
12.9818855,77.5988071,10,Saturday
12.9169271,77.5794716,6,Tuesday
12.9724111,77.5813117,9,Sunday
12.9786244,77.5751141,8,Friday
13.0125583,77.6465204,11,Wednesday
13.0685099,77.592705,2,Thursday
12.9165777,77.6517866,11,Friday
12.9521767,77.6403867,8,Saturday
13.0084841,77.6958757,12,Thursday
12.9648136,77.5755206,1,Thursday
12.9675453,77.5360388,8,Tuesday
12.9815646,77.6101949,10,Tuesday
12.9648495,77.5761215,5,Monday
12.9640279,77.5840394,10,Thursday
12.9857757,77.5491768,5,Thursday
13.035384,77.5890678,6,Wednesday
12.9746232,77.545251,4,Sunday
13.0347585,77.62467,4,Sunday
12.9963927,77.6687525,10,Tuesday
12.9634647,77.5794544,8,Wednesday
13.0282378,77.5904066,12,Sunday
12.995584541136498,77.69564107,9,Sunday
12.9129019,77.625589,2,Thursday
13.0703044,77.5877371,14,Friday
13.072205,77.591675,10,Sunday
12.9919721,77.6587627,9,Monday
12.9837573,77.5772696,1,Saturday
12.9638174,77.5768477,22,Monday
12.8761537,77.5952765,12,Tuesday
12.9938966,77.7174838,2,Sunday
12.9738689,77.5783714,4,Wednesday
12.9642486,77.5558484,2,Sunday
12.9965114,77.6691105,6,Friday
12.8409379,77.6500754,12,Tuesday
12.9633613,77.6417942,9,Wednesday
13.0231945,77.5848009,10,Sunday
12.9821224,77.6068508,13,Tuesday
12.9061696,77.5932329,6,Sunday
13.0334107,77.5581022,11,Tuesday
12.9675766,77.7016479,9,Saturday
13.1878754,77.6802759,5,Sunday
12.94508,77.6198062,7,Sunday
12.9821266,77.606448,5,Friday
12.9789732,77.57956,6,Wednesday
12.9974876,77.5498109,11,Sunday
13.0127176,77.5535231,10,Thursday
12.9744796,77.5452138,8,Tuesday
12.9222267,77.6104617,2,Friday
13.0504846,77.5255271,10,Thursday
12.9736055,77.551183,10,Friday
12.9817722,77.6123849,8,Sunday
12.9757715,77.5587596,8,Tuesday
12.9815017,77.5985217,6,Thursday
13.0054625,77.5705487,5,Tuesday
12.972205,77.6257349,4,Sunday
12.9296638,77.5806807,8,Wednesday
13.0727163,77.5850587,5,Thursday
12.942717751144944,77.69756806723326,4,Friday
12.9668535,77.5356006,9,Monday
13.1834547,77.6797548,13,Thursday
12.9817525,77.6063451,11,Thursday
13.0007835,77.6767669,3,Friday
12.9716017,77.5978617,5,Friday
13.071235,77.58781,12,Thursday
13.0082529,77.5485694,10,Wednesday
12.9774951,77.5803342,4,Wednesday
12.9785869,77.5793752,4,Wednesday
13.0971417,77.5995121,1,Wednesday
12.9736881,77.5511323,4,Monday
12.9381766,77.6985377,10,Wednesday
13.0078282,77.571171,7,Sunday
12.976353,77.5774036,5,Sunday
12.9768736,77.5782228,11,Wednesday
13.0272878,77.5432406,11,Saturday
12.9811658,77.6096027,7,Friday
12.9648484,77.7181943,3,Wednesday
12.9302686,77.685024,7,Thursday
12.955037,77.5856116,11,Friday
13.0032658,77.5534812,8,Thursday
13.0080444,77.555664,7,Saturday
12.9640564,77.5768114,0,Wednesday
12.9826365,77.6094347,10,Wednesday
13.0342609,77.5885178,1,Friday
12.9769292,77.5780481,10,Monday
12.9890804,77.5524435,3,Friday
12.9012033,77.70899,5,Thursday
13.0710853,77.5880897,14,Monday
12.9978133,77.605255,8,Thursday
12.995266686874611,77.69644749518719,10,Monday
13.0080575,77.6958779,21,Tuesday
12.9818484,77.6076893,7,Thursday
13.0932167,77.594175,12,Monday
12.9281216,77.5862105,5,Friday
12.9999517,77.6110422,12,Saturday
13.0084283,77.5485326,10,Saturday
12.972253,77.6258434,4,Thursday
12.9658183,77.5779097,1,Thursday
12.9698159,77.5757407,3,Tuesday
12.9710553,77.5763627,9,Tuesday
13.0054053,77.6853582,0,Sunday
12.9349603,77.5364352,2,Sunday
12.966405,77.5850083,4,Wednesday
12.9661369,77.5348147,8,Tuesday
12.9640355,77.5765818,11,Friday
12.9810028,77.610311,9,Sunday
12.973705,77.544556,8,Sunday
12.9998754,77.6110664,13,Saturday
12.9694657,77.6413527,7,Friday
12.9816807,77.6457836,10,Saturday
12.8882416,77.5624765,11,Saturday
12.9929497,77.6604777,8,Tuesday
12.9976115,77.6927841,1,Sunday
12.9800286,77.5381254,10,Thursday
12.996272523101558,77.66847927952499,9,Sunday
13.0073914,77.5711616,4,Friday
12.9641662,77.5762346,10,Friday
12.9743895,77.5457896,5,Tuesday
12.973705,77.5796933,5,Sunday
12.9810315,77.6102228,7,Saturday
12.97915,77.6433048,8,Tuesday
13.0347747,77.5887989,12,Wednesday
12.9766718,77.5797171,10,Wednesday
12.9686097,77.5371097,9,Tuesday
12.9053568,77.6303127,13,Wednesday
12.9880092,77.5373642,6,Wednesday
13.1219974,77.6306397,13,Friday
12.9371231,77.6271496,7,Thursday
12.9793917,77.6951159,5,Thursday
13.0123333,77.5524967,11,Friday
12.9734776,77.5498818,9,Monday
12.934068071777288,77.68976915672452,4,Friday
12.9654075,77.7489678,8,Monday
12.96913,77.5857542,8,Tuesday
13.0457231,77.7505128,10,Sunday
12.818353,77.6895405,4,Saturday
12.9650525,77.5774102,9,Friday
12.981167,77.6157775,3,Wednesday
12.9277358,77.6806773,5,Friday
12.9828294,77.6076074,11,Friday
12.9237465,77.6096473,10,Sunday
12.9569933,77.7024333,1,Thursday
12.9157812,77.6516494,10,Tuesday
12.9842509,77.6035789,14,Wednesday
12.9778746,77.5450772,9,Thursday
12.8721284,77.566528,13,Thursday
12.9264369,77.6770198,5,Friday
12.9579577,77.5194362,0,Friday
12.9759174,77.6363373,11,Sunday
12.9388025,77.5783186,6,Tuesday
12.9454479,77.5711937,11,Thursday
13.0083687,77.6939335,23,Thursday
12.9556342,77.5458764,2,Saturday
12.997462,77.5481605,6,Wednesday
13.0039986,77.5712184,6,Wednesday
13.0471511,77.5757235,1,Friday
12.9120461,77.6063409,15,Wednesday
12.9469532,77.6988939,3,Friday
12.9841671,77.6033941,5,Friday
12.84185,77.6459767,14,Sunday
12.9643013,77.5756159,8,Friday
13.000473224314108,77.67701617305605,1,Friday
12.9755916,77.5746584,12,Sunday
12.9839722,77.6036872,15,Friday
12.912577,77.6804987,9,Sunday
13.0004354,77.6777232,1,Thursday
13.0124012,77.5542553,10,Wednesday
12.9931803,77.5960254,8,Sunday
12.9749787,77.6041144,5,Sunday
12.9839749,77.6036737,9,Monday
12.9638285,77.5766982,0,Sunday
13.0004046,77.6775331,1,Thursday
12.9992329,77.569402,7,Monday
12.9718217,77.5767926,7,Tuesday
13.0083807,77.6954051,6,Wednesday
12.9647426,77.5754687,0,Monday
12.9359916,77.6920037,5,Saturday
12.9327705,77.6915095,6,Saturday
12.9810148,77.6103776,9,Friday
12.920655,77.665495,6,Thursday
12.9320078,77.632046,2,Saturday
12.9777635,77.5741165,11,Saturday
12.936271,77.6162278,10,Monday
12.8790417,77.6458733,3,Thursday
12.9812073,77.6095356,10,Sunday
12.9123586,77.6358419,13,Sunday
12.9299797,77.6854012,5,Friday
13.0235259,77.5849325,10,Wednesday
12.9803047,77.6099558,5,Saturday
12.9840108,77.6036852,8,Wednesday
13.008512,77.5708608,7,Saturday
12.946334,77.5701146,8,Friday
12.9759036,77.5758306,9,Monday
12.9645669,77.5760469,9,Monday
12.9939978,77.5890938,4,Thursday
13.0080774,77.5558341,5,Sunday
12.9739548,77.5448011,6,Thursday
12.9806182,77.5528464,4,Wednesday
12.9334149,77.6306103,2,Saturday
12.9811102,77.5984097,8,Wednesday
13.0127216,77.5547851,11,Tuesday
12.9998287,77.5496423,4,Tuesday
12.9666909,77.5354691,11,Sunday
12.9414562,77.5840644,9,Monday
